Date,"Crude_Oil_WTI_('Close', 'CL=F')","Crude_Oil_WTI_('High', 'CL=F')","Crude_Oil_WTI_('Low', 'CL=F')","Crude_Oil_WTI_('Open', 'CL=F')","Crude_Oil_WTI_('Volume', 'CL=F')","Crude_Oil_Brent_('Close', 'BZ=F')","Crude_Oil_Brent_('High', 'BZ=F')","Crude_Oil_Brent_('Low', 'BZ=F')","Crude_Oil_Brent_('Open', 'BZ=F')","Crude_Oil_Brent_('Volume', 'BZ=F')","Natural_Gas_('Close', 'NG=F')","Natural_Gas_('High', 'NG=F')","Natural_Gas_('Low', 'NG=F')","Natural_Gas_('Open', 'NG=F')","Natural_Gas_('Volume', 'NG=F')","Heating_Oil_('Close', 'HO=F')","Heating_Oil_('High', 'HO=F')","Heating_Oil_('Low', 'HO=F')","Heating_Oil_('Open', 'HO=F')","Heating_Oil_('Volume', 'HO=F')","Gasoline_('Close', 'RB=F')","Gasoline_('High', 'RB=F')","Gasoline_('Low', 'RB=F')","Gasoline_('Open', 'RB=F')","Gasoline_('Volume', 'RB=F')","Gold_('Close', 'GC=F')","Gold_('High', 'GC=F')","Gold_('Low', 'GC=F')","Gold_('Open', 'GC=F')","Gold_('Volume', 'GC=F')","Silver_('Close', 'SI=F')","Silver_('High', 'SI=F')","Silver_('Low', 'SI=F')","Silver_('Open', 'SI=F')","Silver_('Volume', 'SI=F')","Platinum_('Close', 'PL=F')","Platinum_('High', 'PL=F')","Platinum_('Low', 'PL=F')","Platinum_('Open', 'PL=F')","Platinum_('Volume', 'PL=F')","Palladium_('Close', 'PA=F')","Palladium_('High', 'PA=F')","Palladium_('Low', 'PA=F')","Palladium_('Open', 'PA=F')","Palladium_('Volume', 'PA=F')","Copper_('Close', 'HG=F')","Copper_('High', 'HG=F')","Copper_('Low', 'HG=F')","Copper_('Open', 'HG=F')","Copper_('Volume', 'HG=F')","Aluminum_('Close', 'ALI=F')","Aluminum_('High', 'ALI=F')","Aluminum_('Low', 'ALI=F')","Aluminum_('Open', 'ALI=F')","Aluminum_('Volume', 'ALI=F')","Corn_('Close', 'ZC=F')","Corn_('High', 'ZC=F')","Corn_('Low', 'ZC=F')","Corn_('Open', 'ZC=F')","Corn_('Volume', 'ZC=F')","Wheat_('Close', 'ZW=F')","Wheat_('High', 'ZW=F')","Wheat_('Low', 'ZW=F')","Wheat_('Open', 'ZW=F')","Wheat_('Volume', 'ZW=F')","Soybeans_('Close', 'ZS=F')","Soybeans_('High', 'ZS=F')","Soybeans_('Low', 'ZS=F')","Soybeans_('Open', 'ZS=F')","Soybeans_('Volume', 'ZS=F')","Oats_('Close', 'ZO=F')","Oats_('High', 'ZO=F')","Oats_('Low', 'ZO=F')","Oats_('Open', 'ZO=F')","Oats_('Volume', 'ZO=F')","Rice_('Close', 'ZR=F')","Rice_('High', 'ZR=F')","Rice_('Low', 'ZR=F')","Rice_('Open', 'ZR=F')","Rice_('Volume', 'ZR=F')","Coffee_('Close', 'KC=F')","Coffee_('High', 'KC=F')","Coffee_('Low', 'KC=F')","Coffee_('Open', 'KC=F')","Coffee_('Volume', 'KC=F')","Sugar_('Close', 'SB=F')","Sugar_('High', 'SB=F')","Sugar_('Low', 'SB=F')","Sugar_('Open', 'SB=F')","Sugar_('Volume', 'SB=F')","Cotton_('Close', 'CT=F')","Cotton_('High', 'CT=F')","Cotton_('Low', 'CT=F')","Cotton_('Open', 'CT=F')","Cotton_('Volume', 'CT=F')","Cocoa_('Close', 'CC=F')","Cocoa_('High', 'CC=F')","Cocoa_('Low', 'CC=F')","Cocoa_('Open', 'CC=F')","Cocoa_('Volume', 'CC=F')","Orange_Juice_('Close', 'OJ=F')","Orange_Juice_('High', 'OJ=F')","Orange_Juice_('Low', 'OJ=F')","Orange_Juice_('Open', 'OJ=F')","Orange_Juice_('Volume', 'OJ=F')","Live_Cattle_('Close', 'LE=F')","Live_Cattle_('High', 'LE=F')","Live_Cattle_('Low', 'LE=F')","Live_Cattle_('Open', 'LE=F')","Live_Cattle_('Volume', 'LE=F')","Lean_Hogs_('Close', 'HE=F')","Lean_Hogs_('High', 'HE=F')","Lean_Hogs_('Low', 'HE=F')","Lean_Hogs_('Open', 'HE=F')","Lean_Hogs_('Volume', 'HE=F')","Feeder_Cattle_('Close', 'GF=F')","Feeder_Cattle_('High', 'GF=F')","Feeder_Cattle_('Low', 'GF=F')","Feeder_Cattle_('Open', 'GF=F')","Feeder_Cattle_('Volume', 'GF=F')","Lumber_('Close', 'LBS=F')","Lumber_('High', 'LBS=F')","Lumber_('Low', 'LBS=F')","Lumber_('Open', 'LBS=F')","Lumber_('Volume', 'LBS=F')",Year,Month,Quarter,Day_of_Week,Week_of_Year
2019-03-04,56.59000015258789,57.0,55.810001373291016,55.83000183105469,549396.0,65.66999816894531,66.33999633789062,65.01000213623047,65.01000213623047,28931.0,2.8570001125335693,2.888000011444092,2.821000099182129,2.8450000286102295,103657.0,2.0143001079559326,2.0376999378204346,1.9983999729156494,1.999899983406067,56050.0,1.7489999532699585,1.7660000324249268,1.7285000085830688,1.7285000085830688,62545.0,1284.800048828125,1287.0,1281.9000244140625,1285.5,28.0,15.017000198364258,15.204999923706055,15.005000114440918,15.170000076293945,317.0,836.7999877929688,836.7999877929688,836.7999877929688,836.7999877929688,0.0,1515.5999755859375,1535.800048828125,1515.5999755859375,1532.5,7.0,2.9110000133514404,2.947000026702881,2.9000000953674316,2.933500051498413,832.0,2225.0,2225.0,2225.0,2225.0,0.0,365.0,368.0,364.5,365.25,5270.0,446.75,454.75,446.0,454.75,883.0,903.25,912.25,901.25,901.25,4165.0,255.5,256.5,255.5,256.5,2.0,1044.0,1044.0,1040.0,1040.0,3.0,94.0999984741211,96.5,96.5,96.5,11.0,12.359999656677246,12.729999542236328,12.350000381469727,12.619999885559082,83022.0,71.97000122070312,72.9800033569336,72.4800033569336,72.97000122070312,5.0,2157.0,2157.0,2157.0,2157.0,0.0,114.3499984741211,114.0,113.69999694824219,113.75,7.0,128.35000610351562,129.8000030517578,128.125,129.8000030517578,39807.0,57.32500076293945,57.79999923706055,56.82500076293945,57.375,21653.0,141.1999969482422,141.75,140.6750030517578,141.47500610351562,3136.0,366.6000061035156,376.3999938964844,364.1000061035156,376.3999938964844,197.0,2019,3,1,0,10
2019-03-05,56.560001373291016,57.189998626708984,56.09000015258789,56.45000076293945,538399.0,65.86000061035156,66.22000122070312,65.04000091552734,65.72000122070312,28346.0,2.884000062942505,2.8919999599456787,2.8410000801086426,2.8559999465942383,103057.0,2.016400098800659,2.022900104522705,1.9909000396728516,2.010999917984009,45162.0,1.7674000263214111,1.7734999656677246,1.738700032234192,1.7474000453948975,61432.0,1282.0,1287.0,1282.0,1287.0,114.0,15.020000457763672,15.074999809265137,15.005000114440918,15.024999618530273,222.0,835.9000244140625,840.2000122070312,835.9000244140625,840.2000122070312,2.0,1496.4000244140625,1511.0999755859375,1496.4000244140625,1505.0,15.0,2.936000108718872,2.950500011444092,2.9195001125335693,2.9195001125335693,970.0,2225.0,2225.0,2225.0,2225.0,0.0,366.0,367.25,364.75,366.0,4570.0,454.25,454.25,446.0,446.0,328.0,901.25,904.75,896.75,904.75,3339.0,256.25,256.25,256.25,256.25,0.0,1047.5,1057.0,1047.5,1057.0,1.0,96.44999694824219,96.44999694824219,96.44999694824219,96.44999694824219,0.0,12.4399995803833,12.5600004196167,12.380000114440918,12.390000343322754,66699.0,73.44999694824219,72.7300033569336,72.62000274658203,72.7300033569336,4.0,2158.0,2158.0,2158.0,2158.0,0.0,112.6500015258789,113.80000305175781,112.75,113.80000305175781,154.0,128.8249969482422,129.0749969482422,128.10000610351562,128.27499389648438,23158.0,57.900001525878906,58.599998474121094,57.400001525878906,57.724998474121094,17111.0,140.875,141.4499969482422,140.6750030517578,141.4499969482422,2550.0,359.8999938964844,364.6000061035156,357.70001220703125,364.6000061035156,74.0,2019,3,1,1,10
2019-03-06,56.220001220703125,56.400001525878906,55.41999816894531,56.279998779296875,637677.0,65.98999786376953,66.16999816894531,65.2300033569336,65.62999725341797,41210.0,2.8410000801086426,2.8959999084472656,2.822000026702881,2.8889999389648438,119633.0,2.016200065612793,2.025599956512451,1.996899962425232,2.0146000385284424,50221.0,1.7890000343322754,1.7919000387191772,1.7524000406265259,1.7604000568389893,91542.0,1284.9000244140625,1287.0999755859375,1282.5999755859375,1287.0999755859375,14.0,15.003000259399414,15.024999618530273,14.975000381469727,15.024999618530273,25.0,826.2000122070312,828.4000244140625,826.2000122070312,828.2999877929688,2.0,1516.9000244140625,1519.800048828125,1501.5999755859375,1512.199951171875,7.0,2.9184999465942383,2.94350004196167,2.9179999828338623,2.937999963760376,990.0,2225.0,2225.0,2225.0,2225.0,0.0,362.5,366.0,361.0,366.0,2916.0,440.5,450.5,440.5,449.25,151.0,889.75,903.5,889.5,900.5,2100.0,259.75,259.75,259.75,259.75,0.0,1062.5,1062.5,1048.0,1048.0,2.0,95.5,95.5,95.5,95.5,15.0,12.15999984741211,12.470000267028809,12.149999618530273,12.470000267028809,79865.0,73.05000305175781,73.05000305175781,73.05000305175781,73.05000305175781,0.0,2246.0,2246.0,2246.0,2246.0,0.0,112.19999694824219,113.0999984741211,112.9000015258789,112.9000015258789,8.0,128.89999389648438,129.125,128.4499969482422,128.8249969482422,19751.0,57.07500076293945,57.724998474121094,56.599998474121094,57.67499923706055,17423.0,140.64999389648438,141.1999969482422,140.60000610351562,141.0,1997.0,368.6000061035156,383.6000061035156,363.20001220703125,367.5,149.0,2019,3,1,2,10
2019-03-07,56.65999984741211,56.9900016784668,56.08000183105469,56.20000076293945,628824.0,66.30000305175781,66.98999786376953,65.76000213623047,65.93000030517578,35738.0,2.865999937057495,2.871000051498413,2.812000036239624,2.8450000286102295,116999.0,2.012700080871582,2.035599946975708,1.9988000392913818,2.012399911880493,48588.0,1.805400013923645,1.815999984741211,1.784500002861023,1.784500002861023,78585.0,1283.800048828125,1284.5999755859375,1281.0,1281.0,11.0,14.960000038146973,15.024999618530273,14.920000076293945,15.024999618530273,8.0,815.2999877929688,825.0,815.2999877929688,825.0,4.0,1512.4000244140625,1512.4000244140625,1505.4000244140625,1509.9000244140625,8.0,2.9114999771118164,2.924999952316284,2.8965001106262207,2.924999952316284,692.0,2225.0,2225.0,2225.0,2225.0,0.0,356.0,362.25,355.75,362.25,2482.0,431.5,437.25,431.5,435.25,69.0,890.75,893.75,887.0,892.0,2606.0,256.0,259.75,256.0,259.75,2.0,1054.0,1065.0,1054.0,1065.0,10.0,93.6500015258789,93.6500015258789,93.6500015258789,93.6500015258789,0.0,12.140000343322754,12.260000228881836,12.079999923706055,12.199999809265137,93222.0,71.9000015258789,72.12999725341797,72.12999725341797,72.12999725341797,17142.0,2183.0,2183.0,2183.0,2183.0,0.0,111.94999694824219,111.94999694824219,111.9000015258789,111.94999694824219,3.0,128.9499969482422,129.22500610351562,128.6999969482422,128.8000030517578,34568.0,57.724998474121094,58.150001525878906,57.150001525878906,57.92499923706055,32054.0,142.89999389648438,143.0500030517578,140.4499969482422,140.8249969482422,2725.0,387.5,391.6000061035156,378.79998779296875,382.1000061035156,135.0,2019,3,1,3,10
2019-03-08,56.06999969482422,56.5099983215332,54.52000045776367,56.43000030517578,747358.0,65.73999786376953,66.08000183105469,64.01000213623047,66.06999969482422,49867.0,2.865000009536743,2.8949999809265137,2.8559999465942383,2.865000009536743,85877.0,1.9997999668121338,2.0062999725341797,1.945199966430664,2.005500078201294,84704.0,1.8016999959945679,1.8047000169754028,1.7389999628067017,1.7943999767303467,114037.0,1297.0,1297.4000244140625,1291.5999755859375,1292.0999755859375,10.0,15.272000312805176,15.272000312805176,15.045000076293945,15.045000076293945,11.0,816.0,817.9000244140625,814.0,814.0,4.0,1489.0,1502.4000244140625,1489.0,1502.4000244140625,6.0,2.8940000534057617,2.9024999141693115,2.877000093460083,2.8959999084472656,875.0,2225.0,2225.0,2225.0,2225.0,0.0,354.75,358.25,354.0,357.75,2265.0,432.75,437.0,432.75,435.5,31.0,883.75,891.5,880.0,891.0,1275.0,254.25,254.25,254.25,254.25,1.0,1059.0,1059.0,1059.0,1059.0,0.0,95.30000305175781,95.25,94.5,94.5,2.0,12.180000305175781,12.25,12.109999656677246,12.1899995803833,78539.0,73.48999786376953,73.7699966430664,72.51000213623047,73.13999938964844,14477.0,2199.0,2257.0,1901.0,2257.0,6.0,111.55000305175781,111.69999694824219,111.25,111.69999694824219,2.0,129.6750030517578,129.875,128.52499389648438,128.89999389648438,35857.0,60.54999923706055,60.724998474121094,57.849998474121094,57.974998474121094,39664.0,143.9250030517578,144.02499389648438,142.14999389648438,142.3000030517578,2375.0,389.6000061035156,394.70001220703125,389.0,393.20001220703125,47.0,2019,3,1,4,10
2019-03-11,56.790000915527344,57.0099983215332,55.959999084472656,56.06999969482422,597156.0,66.58000183105469,66.77999877929688,65.6500015258789,65.7300033569336,37538.0,2.7720000743865967,2.8410000801086426,2.7660000324249268,2.8350000381469727,136894.0,1.9941999912261963,2.014400005340576,1.9844000339508057,1.9957000017166138,84901.0,1.8259999752044678,1.836899995803833,1.7976000308990479,1.7976000308990479,81438.0,1288.800048828125,1291.0,1288.800048828125,1291.0,9.0,15.196999549865723,15.21500015258789,15.196999549865723,15.21500015258789,16.0,815.2000122070312,815.2000122070312,815.2000122070312,815.2000122070312,0.0,1503.699951171875,1510.0,1500.0999755859375,1500.0999755859375,10.0,2.9000000953674316,2.9054999351501465,2.8940000534057617,2.8940000534057617,341.0,2225.0,2225.0,2225.0,2225.0,0.0,352.5,357.5,352.5,357.5,1747.0,422.25,430.25,422.25,430.25,32.0,877.75,884.5,877.75,884.5,436.0,253.25,253.25,253.25,253.25,1.0,1047.0,1047.0,1047.0,1047.0,2.0,94.0,94.0,94.0,94.0,0.0,12.289999961853027,12.470000267028809,12.199999809265137,12.210000038146973,75839.0,73.19999694824219,73.8499984741211,73.05000305175781,73.37000274658203,11344.0,2189.0,2199.0,2199.0,2199.0,2.0,112.94999694824219,113.8499984741211,110.69999694824219,110.9000015258789,1227.0,129.0,129.64999389648438,128.60000610351562,129.5,36421.0,62.849998474121094,63.5,60.150001525878906,60.75,49439.0,142.3000030517578,143.22500610351562,141.75,143.1999969482422,2660.0,400.29998779296875,403.70001220703125,391.5,391.5,33.0,2019,3,1,0,11
2019-03-12,56.869998931884766,57.54999923706055,56.7400016784668,56.7599983215332,652798.0,66.66999816894531,67.38999938964844,66.3499984741211,66.68000030517578,37897.0,2.7839999198913574,2.7980000972747803,2.752000093460083,2.7790000438690186,90018.0,1.985700011253357,2.0165998935699463,1.9739999771118164,1.9950000047683716,102941.0,1.815500020980835,1.8396999835968018,1.8115999698638916,1.8250999450683594,70920.0,1296.300048828125,1296.300048828125,1294.699951171875,1294.699951171875,1.0,15.338000297546387,15.399999618530273,15.338000297546387,15.338000297546387,23.0,831.0,831.0,831.0,831.0,0.0,1519.9000244140625,1519.9000244140625,1519.9000244140625,1519.9000244140625,0.0,2.927500009536743,2.9509999752044678,2.9110000133514404,2.9119999408721924,610.0,2225.0,2225.0,2225.0,2225.0,0.0,356.5,357.75,352.75,353.25,798.0,446.25,446.25,424.0,424.0,19.0,884.75,885.0,880.25,880.5,237.0,258.75,258.75,258.75,258.75,1.0,1048.5,1048.5,1048.5,1048.5,2.0,92.80000305175781,94.55000305175781,94.5,94.55000305175781,6.0,12.329999923706055,12.460000038146973,12.170000076293945,12.289999961853027,64254.0,74.8499984741211,75.0,73.0999984741211,73.0999984741211,22548.0,2204.0,2204.0,2204.0,2204.0,0.0,123.5,124.44999694824219,118.25,118.25,1819.0,126.6500015258789,129.39999389648438,126.32499694824219,129.1750030517578,55416.0,63.650001525878906,63.849998474121094,62.025001525878906,63.0,33303.0,141.3000030517578,142.39999389648438,140.77499389648438,142.0749969482422,2958.0,396.20001220703125,406.70001220703125,396.20001220703125,404.70001220703125,33.0,2019,3,1,1,11
2019-03-13,58.2599983215332,58.47999954223633,57.0099983215332,57.09000015258789,610616.0,67.55000305175781,67.75,66.70999908447266,66.87999725341797,36739.0,2.819999933242798,2.8389999866485596,2.76200008392334,2.7909998893737793,101209.0,1.9921000003814697,1.9997999668121338,1.9785000085830688,1.98580002784729,85903.0,1.8567999601364136,1.8752000331878662,1.8202999830245972,1.8221999406814575,105034.0,1307.5,1307.5,1307.5,1307.5,0.0,15.380999565124512,15.420000076293945,15.369999885559082,15.375,110.0,840.7999877929688,840.7999877929688,840.7999877929688,840.7999877929688,0.0,1535.699951171875,1535.699951171875,1525.0999755859375,1535.699951171875,8.0,2.933500051498413,2.934000015258789,2.922499895095825,2.922499895095825,570.0,2225.0,2225.0,2225.0,2225.0,0.0,357.25,359.5,355.0,357.25,317.0,440.25,441.5,439.75,439.75,10.0,889.0,889.25,882.5,882.75,215.0,260.0,260.0,260.0,260.0,1.0,1059.5,1059.5,1059.5,1059.5,2.0,94.44999694824219,94.44999694824219,94.44999694824219,94.44999694824219,0.0,12.359999656677246,12.380000114440918,12.239999771118164,12.350000381469727,60891.0,75.72000122070312,75.9800033569336,74.72000122070312,74.94000244140625,22677.0,2203.0,2314.0,2314.0,2314.0,1.0,123.44999694824219,127.8499984741211,122.75,124.5,2010.0,126.67500305175781,127.5999984741211,126.3499984741211,126.5999984741211,41892.0,63.474998474121094,66.07499694824219,63.150001525878906,64.0999984741211,41440.0,141.5500030517578,142.27499389648438,141.1999969482422,141.22500610351562,2025.0,397.0,404.0,385.6000061035156,386.5,41.0,2019,3,1,2,11
2019-03-14,58.61000061035156,58.7400016784668,58.0,58.349998474121094,567604.0,67.2300033569336,68.12999725341797,67.02999877929688,67.58999633789062,32817.0,2.8550000190734863,2.8570001125335693,2.8239998817443848,2.8329999446868896,85276.0,1.9848999977111816,2.0046000480651855,1.9752000570297241,1.9967999458312988,61206.0,1.8494999408721924,1.882200002670288,1.843000054359436,1.8730000257492065,79789.0,1293.4000244140625,1293.4000244140625,1293.4000244140625,1293.4000244140625,1.0,15.10099983215332,15.1850004196167,15.09000015258789,15.1850004196167,20.0,825.5999755859375,825.5999755859375,825.5999755859375,825.5999755859375,0.0,1531.699951171875,1531.699951171875,1530.0999755859375,1530.0999755859375,5.0,2.8884999752044678,2.929500102996826,2.880000114440918,2.929500102996826,698.0,2225.0,2225.0,2225.0,2225.0,0.0,361.5,363.25,360.0,360.25,183857.0,448.25,448.25,448.25,448.25,82961.0,889.5,889.5,889.5,889.5,87983.0,260.0,260.0,260.0,260.0,231.0,1057.5,1057.5,1057.5,1057.5,377.0,93.94999694824219,95.30000305175781,94.05000305175781,95.30000305175781,2.0,12.40999984741211,12.6899995803833,12.279999732971191,12.369999885559082,65977.0,74.30000305175781,75.87999725341797,74.0199966430664,75.69999694824219,19153.0,2201.0,2201.0,2201.0,2201.0,14952.0,124.9000015258789,126.0,123.5,123.5,1069.0,127.4000015258789,127.875,126.94999694824219,127.0,27693.0,65.80000305175781,65.875,63.375,63.5,20621.0,141.10000610351562,141.625,140.625,141.3000030517578,1397.0,392.6000061035156,400.0,392.0,395.0,54.0,2019,3,1,3,11
2019-03-15,58.52000045776367,58.95000076293945,57.7400016784668,58.5099983215332,507393.0,67.16000366210938,67.70999908447266,66.13999938964844,67.12999725341797,34969.0,2.7950000762939453,2.8559999465942383,2.7899999618530273,2.8489999771118164,82709.0,1.9677000045776367,1.9950000047683716,1.9483000040054321,1.9824999570846558,45418.0,1.857699990272522,1.8654999732971191,1.8217999935150146,1.8480000495910645,71481.0,1301.800048828125,1304.699951171875,1300.5,1300.9000244140625,26.0,15.253000259399414,15.255000114440918,15.220000267028809,15.244999885559082,5.0,830.2999877929688,830.2999877929688,830.2999877929688,830.2999877929688,0.0,1535.5999755859375,1535.5999755859375,1535.0,1535.0,2.0,2.9035000801086426,2.9144999980926514,2.885499954223633,2.885499954223633,407.0,2225.0,2225.0,2225.0,2225.0,0.0,373.25,373.75,369.0,369.25,197270.0,462.25,463.0,448.5,452.5,67723.0,909.25,911.0,898.25,899.25,97847.0,277.0,277.0,272.5,273.75,348.0,1072.5,1079.5,1068.5,1074.5,139.0,94.5999984741211,94.5999984741211,94.5999984741211,94.5999984741211,0.0,12.520000457763672,12.579999923706055,12.260000228881836,12.4399995803833,47129.0,75.5,75.83000183105469,74.27999877929688,74.30000305175781,14096.0,2197.0,2224.0,2179.0,2215.0,13457.0,126.4000015258789,126.5,124.55000305175781,125.0,605.0,129.10000610351562,129.25,127.05000305175781,127.55000305175781,32257.0,68.80000305175781,68.80000305175781,65.42500305175781,65.80000305175781,21345.0,141.3249969482422,142.125,140.375,141.0,2275.0,400.5,400.5,388.0,395.1000061035156,235.0,2019,3,1,4,11
2019-03-18,59.09000015258789,59.22999954223633,58.04999923706055,58.45000076293945,157241.0,67.54000091552734,67.69000244140625,66.69999694824219,67.05000305175781,31752.0,2.8499999046325684,2.8570001125335693,2.7730000019073486,2.7860000133514404,102225.0,1.968999981880188,1.9807000160217285,1.9524999856948853,1.9663000106811523,44812.0,1.8827999830245972,1.8969000577926636,1.8454999923706055,1.8535000085830688,54880.0,1300.300048828125,1302.199951171875,1297.300048828125,1297.300048828125,8.0,15.25100040435791,15.25100040435791,15.25100040435791,15.25100040435791,0.0,832.5999755859375,832.5999755859375,832.5999755859375,832.5999755859375,0.0,1556.800048828125,1556.800048828125,1556.800048828125,1556.800048828125,1.0,2.9035000801086426,2.92549991607666,2.9024999141693115,2.9189999103546143,319.0,2225.0,2225.0,2225.0,2225.0,0.0,371.5,375.5,370.25,374.0,169237.0,456.75,464.0,454.5,463.25,58389.0,905.75,911.5,901.75,910.0,68441.0,278.0,280.0,273.0,277.0,249.0,1071.5,1086.0,1064.0,1072.5,292.0,93.6500015258789,93.6500015258789,93.6500015258789,93.6500015258789,2.0,12.84000015258789,12.869999885559082,12.5600004196167,12.600000381469727,81902.0,75.2699966430664,75.91000366210938,74.88999938964844,75.4000015258789,12739.0,2196.0,2224.0,2172.0,2199.0,13238.0,128.5,129.0500030517578,126.19999694824219,126.25,1067.0,128.3249969482422,129.6999969482422,128.1999969482422,129.25,37284.0,71.0250015258789,71.17500305175781,67.5250015258789,69.625,20679.0,141.64999389648438,142.3249969482422,141.0749969482422,141.3249969482422,1678.0,390.6000061035156,399.0,388.20001220703125,395.0,245.0,2019,3,1,0,12
2019-03-19,59.029998779296875,59.56999969482422,58.619998931884766,59.0099983215332,114822.0,67.61000061035156,68.22000122070312,67.13999938964844,67.44999694824219,30329.0,2.874000072479248,2.8970000743865967,2.8350000381469727,2.8450000286102295,109752.0,1.990399956703186,1.996999979019165,1.964400053024292,1.966599941253662,37861.0,1.8931000232696533,1.8980000019073486,1.8700000047683716,1.8802000284194946,41407.0,1305.0,1306.9000244140625,1304.800048828125,1306.9000244140625,20.0,15.300999641418457,15.3149995803833,15.300000190734863,15.3149995803833,21.0,851.2000122070312,851.2000122070312,851.2000122070312,851.2000122070312,0.0,1569.699951171875,1575.699951171875,1569.699951171875,1575.5999755859375,4.0,2.9195001125335693,2.934499979019165,2.9089999198913574,2.9089999198913574,494.0,2225.0,2225.0,2225.0,2225.0,0.0,371.25,373.75,367.75,372.0,159377.0,456.5,462.5,453.75,458.5,53498.0,904.0,909.5,900.25,905.5,78731.0,273.0,279.0,271.75,278.0,354.0,1078.0,1078.5,1070.0,1073.5,225.0,93.44999694824219,93.44999694824219,93.44999694824219,93.44999694824219,18257.0,12.779999732971191,12.829999923706055,12.640000343322754,12.829999923706055,75615.0,75.6500015258789,76.3499984741211,75.20999908447266,75.22000122070312,17287.0,2202.0,2245.0,2184.0,2189.0,19603.0,129.25,129.39999389648438,128.5,128.5,901.0,129.125,129.9499969482422,128.1750030517578,128.5500030517578,27883.0,70.82499694824219,71.82499694824219,69.9000015258789,71.25,12962.0,142.25,143.0,141.52499389648438,141.64999389648438,1373.0,385.5,393.79998779296875,384.1000061035156,390.0,210.0,2019,3,1,1,12
2019-03-20,59.83000183105469,60.119998931884766,58.38999938964844,59.02000045776367,786342.0,68.5,68.56999969482422,67.19000244140625,67.5199966430664,35132.0,2.819999933242798,2.871999979019165,2.813999891281128,2.86299991607666,114170.0,2.0081000328063965,2.0141000747680664,1.975000023841858,1.9900000095367432,31607.0,1.916599988937378,1.9190000295639038,1.8787000179290771,1.8930000066757202,48508.0,1300.5,1300.699951171875,1300.5,1300.699951171875,2.0,15.244999885559082,15.289999961853027,15.220000267028809,15.28499984741211,94.0,858.2000122070312,858.5999755859375,855.2000122070312,855.2000122070312,40.0,1580.800048828125,1589.0999755859375,1580.800048828125,1583.5,4.0,2.9154999256134033,2.934000015258789,2.9049999713897705,2.9144999980926514,475.0,2225.0,2225.0,2225.0,2225.0,0.0,371.5,372.5,368.75,371.5,101477.0,464.75,465.0,454.75,456.75,53591.0,906.0,906.5,899.25,902.75,73221.0,274.5,275.0,271.0,272.75,256.0,1094.0,1096.0,1080.0,1080.0,770.0,94.75,96.80000305175781,94.3499984741211,96.5999984741211,25697.0,12.739999771118164,12.800000190734863,12.680000305175781,12.760000228881836,43423.0,75.5,75.87999725341797,75.1500015258789,75.52999877929688,11184.0,2143.0,2201.0,2137.0,2190.0,21731.0,130.10000610351562,130.14999389648438,129.3000030517578,129.35000610351562,868.0,129.5749969482422,129.85000610351562,128.89999389648438,129.39999389648438,13948.0,73.82499694824219,73.82499694824219,70.55000305175781,71.25,10787.0,142.25,142.3000030517578,141.1999969482422,142.0,1221.0,381.1000061035156,386.6000061035156,377.6000061035156,385.5,243.0,2019,3,1,2,12
2019-03-21,59.97999954223633,60.38999938964844,59.65999984741211,59.9900016784668,655380.0,67.86000061035156,68.69999694824219,67.61000061035156,68.31999969482422,35417.0,2.821000099182129,2.8389999866485596,2.7960000038146973,2.8299999237060547,83786.0,1.9871000051498413,2.012500047683716,1.9780000448226929,2.0020999908447266,29281.0,1.920300006866455,1.9328999519348145,1.90339994430542,1.9067000150680542,42851.0,1306.0999755859375,1306.0999755859375,1306.0999755859375,1306.0999755859375,0.0,15.371999740600586,15.520000457763672,15.371999740600586,15.520000457763672,3.0,859.7000122070312,859.7000122070312,859.7000122070312,859.7000122070312,0.0,1578.300048828125,1599.0,1578.300048828125,1599.0,3.0,2.9000000953674316,2.947499990463257,2.890000104904175,2.947499990463257,351.0,2225.0,2225.0,2225.0,2225.0,0.0,376.25,377.5,370.5,371.0,220227.0,466.5,467.5,458.0,464.5,62807.0,910.5,912.0,903.5,906.0,79287.0,280.75,281.0,272.0,273.25,337.0,1108.5,1109.5,1093.5,1094.0,1025.0,94.80000305175781,96.30000305175781,94.55000305175781,94.8499984741211,19178.0,12.5,12.739999771118164,12.449999809265137,12.739999771118164,56125.0,77.18000030517578,77.81999969482422,75.37000274658203,75.69000244140625,24839.0,2132.0,2155.0,2113.0,2142.0,16532.0,127.5,131.0,127.05000305175781,130.14999389648438,1628.0,129.89999389648438,130.4499969482422,128.97500610351562,129.6750030517578,13558.0,78.32499694824219,78.32499694824219,74.0,74.0,16895.0,142.77499389648438,143.5,142.14999389648438,142.4499969482422,1070.0,378.3999938964844,386.1000061035156,378.0,382.5,264.0,2019,3,1,3,12
